date,latitude,longitude,site,source,chl,chl_field,tss,turb,cond,ph,temp,do,do_sat,doc,poc,toc,tn,tdn,ton,don,pon,no3,nh3,tp,tdp,pp,po4,npr,cnr,cpr,pnpr,pcnr,pcpr,si,cl
2016-08-16,46.68566,-90.84851,CB7,NCBC,0.363193,,1.276595745,,101.63333333333333,8.036666666666667,21.933333333333337,9.446666666666665,110.03333333333335,,,,,,,,,,,0.0026,,,0.001,,,,,,,,
2016-08-16,46.70515,-90.79303,CB9,NCBC,0.509,,1.632653061,,101.39999999999999,8.12,22.566666666666666,9.473333333333334,111.76666666666665,,,,,,,,,,,0.0027,,,0.001,,,,,,,,
2016-08-16,46.71722,-90.84085,CB10,NCBC,0.434307,,1.235955056,,101.10000000000001,8.056666666666667,22.066666666666666,9.32,108.83333333333333,,,,,,,,,,,0.0031,,,0.001,,,,,,,,
2016-08-16,46.74633,-90.81973,CB11,NCBC,0.280754,,1.134020619,,100.6,8.045,21.85,9.46,110.1,,,,,,,,,,,0.001,,,0.001,,,,,,,,
2016-08-16,46.88238,-91.05067,WIDNR_WQX-10038138,WIDNR_WQX,,,2,,,,,,,,,,,,,,,,,,,,0.01925,,,,,,,,
2016-08-16,46.88344722,-90.774075,REDCLIFF_WQX-RCCM01,REDCLIFF_WQX,,,9.5,,,,,,,,,,0.53,,,,,,0.048,,,,0.034,,,,,,,,
2016-08-16,46.93332778,-90.93543056,REDCLIFF_WQX-SRM01,REDCLIFF_WQX,,,5,,,,,,,,,,0.47,,,,,,0.046,,,,0.018000000000000002,,,,,,,,
2016-08-17,46.587395,-90.94437,WIDNR_WQX-043099,WIDNR_WQX,,,3.4,,,,,,,,,,,,,,,,,,,,0.0266,,,,,,,,
2016-08-17,46.95756667,-90.96027778,SIW Nearshore-Offshore_5,NPS,0.853563934,,,1.09625,103.8225,8.24125,19.5175,9.911249999999999,108.02125,,,,,,,,,1.11,,0.004154178158,0.001689776022,0.002464402136,9.976882520000001e-4,,,,,,,,1.47
2016-08-17,46.98026667,-91.01138889,SIW Nearshore-Offshore_3,NPS,0.948404372,,,0.81,103.7175,8.25125,20.5325,9.79625,108.8725,,,,,,,,,1.05,,0.002451174094,0.001037172869,0.001414001225,4.10008871e-4,,,,,,,,1.44
2016-08-17,46.98893333,-90.98755,Sand Island West,NPS,0.894209836,,,1.345,104.10749999999999,8.213750000000001,20.278750000000002,9.71625,107.4725,,,,,,,,,1.03,,0.0051932147930000006,0.001708711773,0.0034845030200000003,0.0016673694080000002,,,,,,,,1.63
2016-08-17,47.00545,-91.04055556,SIW Nearshore-Offshore_2,NPS,0.643560109,,,0.4325,104.10249999999999,8.27125,20.0675,10.0025,110.185,,,,,,,,,1.3,,0.003973560488,0.001456703468,0.00251685702,3.69007984e-4,,,,,,,,1.48
2016-08-17,47.02273333,-91.06194444,SIW Nearshore-Offshore_1,NPS,0.948404372,,,2.18375,103.825,8.44875,19.55875,9.925,108.15625,,,,,,,,,1.02,,0.003450548486,0.001153709146,0.00229683934,3.82674946e-4,,,,,,,,1.47
2016-08-18,46.81183333,-91.35527778,SIW Longshore_1,NPS,0.906118826,,,0.83625,105.16375,8.34375,21.0625,9.67,108.59875,,,,,,,,,1.13,,0.003476708189,0.001305206307,0.0021715018819999997,6.28680269e-4,,,,,,,,1.7
2016-08-18,46.88491667,-91.09055556,SIW Longshore_3,NPS,0.846789617,,,0.73125,104.75,8.28875,21.16875,9.827499999999999,110.61625,,,,,,,,,1.08,,0.004175940706,0.001246938168,0.0029290025380000004,0.001011355215,,,,,,,,1.66
2016-08-18,46.89397222,-91.1825,SIW Longshore_2,NPS,0.677431694,,,0.23,104.3,8.2225,20.91875,9.68,108.42500000000001,,,,,,,,,1.09,,0.00272473455,0.001025519241,0.001699215309,4.10008871e-4,,,,,,,,1.5
2016-08-18,46.92152778,-91.02166667,SIW Longshore_4,NPS,0.659836066,,,0.69375,104.3725,8.2375,20.525,9.7775,108.72125,,,,,,,,,1.06,,0.003850839512,0.001142055519,0.002708783993,4.7834368300000003e-4,,,,,,,,1.49
2016-08-22,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,,,,116.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-25,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,,,,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-30,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,,,,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-30,46.70625,-92.0171111,USGS-464222092010201,USGS-MN,,,,3.2,158,,19.9,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-30,46.7786944,-92.0935,USGS-464643092053701,USGS-MN,,,1,0.7,142,,19.5,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-31,46.59708,-90.91349,CB1,NCBC,0.794,,1.326530612,,108.2,8.033333333333333,20.666666666666668,9.25,104.46666666666665,,,,,,,,,,,0.0053,,,0.001,,,,,,,,
2016-08-31,46.61164,-90.86772,CB2,NCBC,0.502,,0.606060606,,106.7,8.193333333333333,21,9.486666666666666,107.86666666666667,,,,,,,,,,,0.0024,,,0,,,,,,,,
2016-08-31,46.62188,-90.90092,CB3,NCBC,0.668,,1.5,,106.36666666666667,8.126666666666667,20.400000000000002,9.3533333333333335,105.03333333333335,,,,,,,,,,,0.0027,,,0.001,,,,,,,,
2016-08-31,46.62946,-90.84248,CB4,NCBC,0.571,,1.326530612,,106.93333333333334,8.183333333333332,20.866666666666667,9.49,107.66666666666667,,,,,,,,,,,0.0037,,,0,,,,,,,,
2016-08-31,46.64711,-90.7855,CB6,NCBC,0.944,,1.354166667,,106.93333333333334,8.33,21.46666666666667,9.366666666666667,107.43333333333334,,,,,,,,,,,0.0039,,,0,,,,,,,,
2016-08-31,46.65916,-90.87329,CB5,NCBC,0.542,,0.682926829,,106.5,8.126666666666667,20.666666666666668,9.433333333333332,106.5,,,,,,,,,,,0.0019,,,0.001,,,,,,,,
2016-08-31,46.68319,-90.75117,CB8,NCBC,0.831,,2.079207921,,107.06666666666666,8.1466666666666665,21.766666666666666,9.093333333333334,104.93333333333334,,,,,,,,,,,0.0049,,,0.001,,,,,,,,
2016-08-31,46.68566,-90.84851,CB7,NCBC,0.648,,0.427807487,,106.3,8.15,20.6,9.4,106,,,,,,,,,,,0.0021000000000000003,,,0.001,,,,,,,,
2016-08-31,46.70515,-90.79303,CB9,NCBC,0.494467,,0.101010101,,105.90000000000002,8.123333333333335,20.666666666666668,9.299999999999999,105.06666666666666,,,,,,,,,,,5e-4,,,0.001,,,,,,,,
2016-08-31,46.71722,-90.84085,CB10,NCBC,0.301615,,0.833333333,,105.86666666666667,8.106666666666666,20.900000000000002,9.323333333333332,105.73333333333333,,,,,,,,,,,3e-4,,,0.002,,,,,,,,
2016-08-31,46.74633,-90.81973,CB11,NCBC,0.313196,,0.3,,105.40000000000002,8.083333333333334,20.733333333333334,9.43,106.63333333333334,,,,,,,,,,,3e-4,,,0.002,,,,,,,,
2016-08-31,46.81183333,-91.35527778,SIW Longshore_1,NPS,0.812918033,,,0.1875,111.96125,8.1625,20.475,9.2475,102.7225,,,,,,,,,1.57,,0.003442994758,0.001099242727,0.002343752031,8.000000000000001e-7,,,,,,,,1.48
2016-08-31,46.88491667,-91.09055556,SIW Longshore_3,NPS,0.951074053,,,0.15375,111.56125,8.126249999999999,20.4725,9.352500000000001,103.8675,,,,,,,,,1.57,,0.00209971224,6.77866348e-4,0.0014218458919999998,8.000000000000001e-7,,,,,,,,1.49
2016-08-31,46.89397222,-91.1825,SIW Longshore_2,NPS,1.959909106,,,0.1325,111.3425,8.165000000000001,20.20125,9.42,103.96125,,,,,,,,,1.55,,0.002213077726,8.061113330000001e-4,0.0014069663930000001,8.000000000000001e-7,,,,,,,,1.48
2016-08-31,46.92152778,-91.02166667,SIW Longshore_4,NPS,0.68589959,,,0.0975,110.63875,8.137500000000001,20.005,9.31,102.41625,,,,,,,,,1.56,,0.0016455300980000001,6.22904212e-4,0.001022625886,2.1984854500000002e-4,,,,,,,,1.49
2016-09-01,46.65553,-90.74586,BADRIVER_WQX-KakLakeSup,BADRIVER_WQX,,,2.3000000000000003,3.3,99,7.99,21.74,7.79,,,,,,,,,,0.8,0.072,0.04633333333333333,,,,,,,,,,,9.5
2016-09-01,46.95756667,-90.96027778,SIW Nearshore-Offshore_5,NPS,0.842658936,,,,,,,,,,,,,,,,,1.58,,0.0023409164200000002,6.80727481e-4,0.001660188939,8.000000000000001e-7,,,,,,,,1.48
2016-09-01,46.98893333,-90.98755,Sand Island West,NPS,0.787514344,,,,,,,,,,,,,,,,,1.64,,0.0021188102450000004,6.961870610000001e-4,0.0014226231840000002,8.000000000000001e-7,,,,,,,,2.29
2016-09-01,47.02273333,-91.06194444,SIW Nearshore-Offshore_1,NPS,1.351859256,,,,,,,,,,,,,,,,,1.61,,0.0027914615120000004,7.87790621e-4,0.0020036708910000003,8.000000000000001e-7,,,,,,,,1.45
2016-09-06,46.587395,-90.94437,WIDNR_WQX-043099,WIDNR_WQX,,,7,,171,6.5,,8.8,93,,,,,,,,,,,,,,0.03505,,,,,,,,
2016-09-06,46.59233,-90.5713,21BRBCH-Madigan,21BRBCH,,,34,5.3,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,
2016-09-06,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,,,,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-06,46.65553,-90.74586,BADRIVER_WQX-KakLakeSup,BADRIVER_WQX,,,10.34375,1.675,102.25,8.4,19.085,9.85,,,,,,,,,,,,0.011,,,,,,,,,,,
2016-09-07,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,,,11.4,7.1,169,7.89,21.14,7.75,,,,,,,,,,0.5,,0.06733333333333334,,,,,,,,,,,12
2016-09-07,46.88238,-91.05067,WIDNR_WQX-10038138,WIDNR_WQX,,,2.8000000000000003,,158,7.5,,7.6,82,,,,,,,,,,,,,,0.0138,,,,,,,,
2016-09-12,46.93556111,-90.83046667,REDCLIFF_WQX-RRM01,REDCLIFF_WQX,,,,,,,,,,,,,0.55,,,,,,0.041,,,,,,,,,,,,
2016-09-13,46.59233,-90.5713,21BRBCH-Madigan,21BRBCH,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-13,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-13,46.65553,-90.74586,BADRIVER_WQX-KakLakeSup,BADRIVER_WQX,,,6,3.1,99.4,7.18,19.38,9.4,,,,,,,,,,0.2,0.088,0.0495,,,,,,,,,,,8.5
2016-09-16,46.65553,-90.74586,BADRIVER_WQX-KakLakeSup,BADRIVER_WQX,,,9.65,0.5,367,8.03,15.81,9.38,,,,,,,,,,,0.25,0.029,,,,,,,,,,,
2016-09-19,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,,,6.6000000000000005,4.8,142.4,7.78,18.23,7.93,,,,,,,,,,,,0.028,,,,,,,,,,,12.5
2016-09-20,46.59708,-90.91349,CB1,NCBC,0.87,,2.043010753,,99.40000000000002,7.326666666666667,17,9.090000000000002,95.66666666666667,,,,,,,,,,,0.0078,,,0.006,,,,,,,,
2016-09-20,46.61164,-90.86772,CB2,NCBC,1.023,,2.032085561,,99.96666666666665,7.8933333333333335,17.8,8.93,95.53333333333335,,,,,,,,,,,0.0077,,,0,,,,,,,,
2016-09-20,46.62188,-90.90092,CB3,NCBC,0.775,,0.860215054,,98.03333333333335,7.88,17.4,9.360000000000001,99.23333333333333,,,,,,,,,,,0.0038,,,0.001,,,,,,,,
2016-09-20,46.62946,-90.84248,CB4,NCBC,0.848,,1.182795699,,98.8,8.023333333333333,17.8,9.206666666666665,98.5,,,,,,,,,,,0.0109,,,0,,,,,,,,
2016-09-20,46.64711,-90.7855,CB6,NCBC,0.998,,1.397849462,,99.83333333333333,8.086666666666668,17.9,8.926666666666668,95.73333333333335,,,,,,,,,,,0.0054,,,0,,,,,,,,
2016-09-20,46.65916,-90.87329,CB5,NCBC,0.699,,0.432432432,,98.09999999999998,7.903333333333333,17.6,9.38,99.89999999999999,,,,,,,,,,,0.0034,,,0,,,,,,,,
2016-09-20,46.68319,-90.75117,CB8,NCBC,1.331,,5.85106383,,100.3,7.983333333333334,17.9,8.726666666666667,93.56666666666666,,,,,,,,,,,0.0141,,,0.001,,,,,,,,
2016-09-20,46.68566,-90.84851,CB7,NCBC,0.651,,0.666666667,,97.90000000000002,7.95,17.6,9.41,100.13333333333333,,,,,,,,,,,0.0031,,,0.001,,,,,,,,
2016-09-20,46.70515,-90.79303,CB9,NCBC,0.806,,1.081081081,,98.40000000000002,8.046666666666667,17.8,9.086666666666668,97.26666666666667,,,,,,,,,,,0.0038,,,0,,,,,,,,
2016-09-20,46.71722,-90.84085,CB10,NCBC,0.681,,0.842105263,,98.09999999999998,8.036666666666667,18.2,8.916666666666666,96.2,,,,,,,,,,,0.0071,,,0.001,,,,,,,,
2016-09-20,46.74633,-90.81973,CB11,NCBC,0.655,,0.430107527,,98.33333333333333,8.046666666666667,18.333333333333332,8.836666666666666,95.66666666666667,,,,,,,,,,,0.0032,,,0,,,,,,,,
2016-09-20,46.88344722,-90.774075,REDCLIFF_WQX-RCCM01,REDCLIFF_WQX,,,1.8,,,,,,,,,,0.45,,,,,,0.06,,,,0.026000000000000002,,,,,,,,
2016-09-20,46.90906667,-90.780225,REDCLIFF_WQX-FCM01,REDCLIFF_WQX,,,2.2,,,,,,,,,,0.31,,,,,,0.082,,,,0.015,,,,,,,,
2016-09-21,46.95756667,-90.96027778,SIW Nearshore-Offshore_5,NPS,1.055418944,,,0.475,103.37875,8.30625,17.395,9.83,102.5375,,,,,,,,,1.83,,0.0034958560090000003,0.0017668906980000002,0.0017289653110000001,0.001117368828,,,,,,,,1.49
2016-09-21,46.98026667,-91.01138889,SIW Nearshore-Offshore_3,NPS,1.182151842,,,0.9525,105.2575,8.11375,17.21,9.7025,100.845,,,,,,,,,1.66,,0.003777157582,0.001706655788,0.002070501794,1.06416079e-4,,,,,,,,1.83
2016-09-21,46.98893333,-90.98755,Sand Island West,NPS,1.168569672,,,0.49624999999999997,104.36375,8.245,17.225,9.86625,102.57375,,,,,,,,,1.65,,0.0037370043290000004,0.00142555954,0.002311444789,4.898251040000001e-4,,,,,,,,2.05
2016-09-21,47.00545,-91.04055556,SIW Nearshore-Offshore_2,NPS,0.584284836,,,0.33625,103.4575,8.16875,16.315,9.96625,101.64125,,,,,,,,,1.59,,0.003037332226,0.0013854029340000002,0.001651929292,2.68089765e-4,,,,,,,,1.43
2016-09-21,47.02273333,-91.06194444,SIW Nearshore-Offshore_1,NPS,0.404436832,,,0.9275,102.97,8.1575,15.855,10.1625,102.66499999999999,,,,,,,,,1.6,,0.003202263722,0.0013653246299999999,0.001836939092,0.001347936999,,,,,,,,1.42
2016-10-07,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,,,9,11.4,141.8,7.8,14.11,8.43,,,,,,,,,,0.6,,0.09,,,,,,,,,,,13
2016-10-10,46.88344722,-90.774075,REDCLIFF_WQX-RCCM01,REDCLIFF_WQX,,,6,,,,,,,,,,0.43,,,,,,0.038,,,,0.04,,,,,,,,
2016-10-12,46.587395,-90.94437,WIDNR_WQX-043099,WIDNR_WQX,,,5.6000000000000005,,,,,,91.2,,,,,,,,,,,,,,0.031450000000000006,,,,,,,,
2016-10-13,46.70625,-92.0171111,USGS-464222092010201,USGS-MN,,,5,8.5,176,,11.4,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-13,46.7786944,-92.0935,USGS-464643092053701,USGS-MN,,,2,3.2,143,,11.2,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-13,46.88238,-91.05067,WIDNR_WQX-10038138,WIDNR_WQX,,,2.8000000000000003,,136,,,,73.6,,,,,,,,,,,,,,0.0148,,,,,,,,
2016-10-19,46.59708,-90.91349,CB1,NCBC,1.439,,,,102.76666666666667,7.920000000000001,11.5,12.270000000000001,114.36666666666667,,,,,,,,,,,0.0069,,,0.0011,,,,,,,,
2016-10-19,46.61164,-90.86772,CB2,NCBC,1.387,,2.736842105,,103.8,7.34,11.5,12.093333333333334,113,,,,,,,,,,,0.0081,,,0.0023,,,,,,,,
2016-10-19,46.62188,-90.90092,CB3,NCBC,1.199,,1.808510638,,102.8,7.896666666666666,11.300000000000002,12.196666666666667,113.23333333333333,,,,,,,,,,,0.0043,,,9e-4,,,,,,,,
2016-10-19,46.62946,-90.84248,CB4,NCBC,0.832,,1.791044776,,102.16666666666667,7.829999999999999,11.1,12.436666666666667,115.06666666666668,,,,,,,,,,,0.0048,,,0.001,,,,,,,,
2016-10-19,46.64711,-90.7855,CB6,NCBC,1.047,,1.666666667,,102.46666666666665,7.873333333333334,11.6,12.33,115.46666666666665,,,,,,,,,,,0.0061,,,0.001,,,,,,,,
2016-10-19,46.65916,-90.87329,CB5,NCBC,,,1.224489796,,102.13333333333333,7.89,11.1,11.296666666666667,104.16666666666667,,,,,,,,,,,0.0034,,,7e-4,,,,,,,,
2016-10-19,46.68319,-90.75117,CB8,NCBC,1.198,,1.743589744,,102.76666666666667,7.936666666666667,11.666666666666666,12.246666666666664,114.63333333333333,,,,,,,,,,,0.0083,,,0.0011,,,,,,,,
2016-10-19,46.68566,-90.84851,CB7,NCBC,0.984,,1.435897436,,102.40000000000002,7.890000000000001,11.199999999999998,12.13,112.33333333333333,,,,,,,,,,,0.0048,,,0.0014,,,,,,,,
2016-10-19,46.70515,-90.79303,CB9,NCBC,0.971,,1.020408163,,102.26666666666667,7.91,11.199999999999998,12.386666666666668,114.86666666666667,,,,,,,,,,,0.0032,,,9e-4,,,,,,,,
2016-10-19,46.71722,-90.84085,CB10,NCBC,0.902,,1.237113402,,102.23333333333333,7.87,11.1,12.383333333333333,114.43333333333334,,,,,,,,,,,0.0038,,,9e-4,,,,,,,,
2016-10-19,46.74633,-90.81973,CB11,NCBC,0.93,,1.134020619,,102.09999999999998,7.876666666666666,11,12.126666666666665,111.83333333333333,,,,,,,,,,,0.0037,,,0.0011,,,,,,,,
2016-10-25,46.90906667,-90.780225,REDCLIFF_WQX-FCM01,REDCLIFF_WQX,,,3,,,,,,,,,,0.21,,,,,,0.084,,,,0.013000000000000001,,,,,,,,
2016-10-25,46.93332778,-90.93543056,REDCLIFF_WQX-SRM01,REDCLIFF_WQX,,,3.25,,,,,,,,,,0.33,,,,,,0.052000000000000005,,,,0.0155,,,,,,,,
2016-10-25,46.93556111,-90.83046667,REDCLIFF_WQX-RRM01,REDCLIFF_WQX,,,2.5,,,,,,,,,,0.5,,,,,,0.053,,,,0.009000000000000001,,,,,,,,
2016-10-25,46.95756667,-90.96027778,SIW Nearshore-Offshore_5,NPS,2.562470158,,,1.245,102.4775,7.92875,10.1725,11.23625,99.9575,,,,,,,,,1.63,,0.0048431871210000005,0.002268132403,0.002575054718,0.001345965124,,,,,,,,1.45
2016-10-25,46.98026667,-91.01138889,SIW Nearshore-Offshore_3,NPS,1.319672131,,,0.6275,102.0975,7.9125,9.7425,11.51,101.3675,,,,,,,,,1.69,,0.003939426036,0.001627817466,0.00231160857,4.08900797e-4,,,,,,,,1.46
2016-10-25,46.98893333,-90.98755,Sand Island West,NPS,1.79372911,,,0.5762499999999999,101.9375,7.9975000000000005,10.23,10.95,97.6,,,,,,,,,1.74,,0.005643757349,0.002643030321,0.0030007270280000002,0.00100521446,,,,,,,,1.48
2016-10-25,47.00545,-91.04055556,SIW Nearshore-Offshore_2,NPS,1.232456176,,,0.34875,101.905,7.92875,10.00125,11.4625,101.58125,,,,,,,,,1.73,,0.004956359792000001,0.00241809157,0.002538268222,0.00100521446,,,,,,,,1.5
2016-10-25,47.02273333,-91.06194444,SIW Nearshore-Offshore_1,NPS,0.966579368,,,0.34625,102.0025,8.09625,10.06625,11.151250000000001,98.9575,,,,,,,,,1.65,,0.004552220613,0.001855744693,0.00269647592,5.96313663e-4,,,,,,,,1.5
2016-11-01,46.88238,-91.05067,WIDNR_WQX-10038138,WIDNR_WQX,,,2.6,,182,7.8,,17,,,,,,,,,,,,,,,0.01395,,,,,,,,
2016-11-02,46.587395,-90.94437,WIDNR_WQX-043099,WIDNR_WQX,,,8,,184,7.5,,8.8,72.6,,,,,,,,,,,,,,0.025750000000000002,,,,,,,,
2016-11-09,46.88344722,-90.774075,REDCLIFF_WQX-RCCM01,REDCLIFF_WQX,,,4,,,,,,,,,,0.44,,,,,,0.027,,,,0.017,,,,,,,,
2016-11-09,46.90906667,-90.780225,REDCLIFF_WQX-FCM01,REDCLIFF_WQX,,,1,,,,,,,,,,0.24,,,,,,,,,,0.011,,,,,,,,
2016-11-09,46.93332778,-90.93543056,REDCLIFF_WQX-SRM01,REDCLIFF_WQX,,,2.5,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,
2016-11-09,46.93556111,-90.83046667,REDCLIFF_WQX-RRM01,REDCLIFF_WQX,,,2.5,,,,,,,,,,0.44,,,,,,,,,,,,,,,,,,
2017-04-25,46.59708,-90.91349,CB1,NCBC,1.355,,11.53846154,,105.36666666666667,7.743333333333333,7.166666666666667,12.993333333333332,111.16666666666667,,,,,,,,,,,0.032,,,0.001,,,,,,,,
2017-04-25,46.61164,-90.86772,CB2,NCBC,0.855,,8.404255319,,98.66666666666667,7.926666666666667,6.7,13.303333333333335,112.53333333333335,,,,,,,,,,,0.026,,,0.0014,,,,,,,,
2017-04-25,46.62188,-90.90092,CB3,NCBC,1.324,,3.870967742,,98.40000000000002,7.919999999999999,6.5,13.719999999999999,115.46666666666665,,,,,,,,,,,0.0062,,,8e-4,,,,,,,,
2017-04-25,46.62946,-90.84248,CB4,NCBC,0.888,,3.125,,97.7,7.94,6,13.62,113.13333333333333,,,,,,,,,,,0.0083,,,3e-4,,,,,,,,
2017-04-25,46.64711,-90.7855,CB6,NCBC,0.751,,1.979166667,,97.96666666666665,7.93,5.3,14.206666666666665,115.76666666666667,,,,,,,,,,,0.0059,,,1e-4,,,,,,,,
2017-04-25,46.65916,-90.87329,CB5,NCBC,1.306,,3.510638298,,99.03333333333335,7.94,6.599999999999999,13.203333333333333,111.36666666666667,,,,,,,,,,,0.0062,,,9e-4,,,,,,,,
2017-04-25,46.68319,-90.75117,CB8,NCBC,0.952,,4,,97.7,7.916666666666667,5.900000000000001,13.823333333333332,114.43333333333332,,,,,,,,,,,0.0171,,,9e-4,,,,,,,,
2017-04-25,46.68566,-90.84851,CB7,NCBC,0.884,,1.979166667,,97.7,7.946666666666666,6,13.566666666666668,112.63333333333334,,,,,,,,,,,0.0014,,,0.0013,,,,,,,,
2017-04-25,46.70515,-90.79303,CB9,NCBC,1.048,,2.210526316,,97.83333333333333,7.973333333333334,5.666666666666667,14.566666666666668,119.93333333333334,,,,,,,,,,,0.0072,,,1e-4,,,,,,,,
2017-04-25,46.71722,-90.84085,CB10,NCBC,0.688,,5.051546392,,97.8,7.916666666666667,5.1,14.61,118.5,,,,,,,,,,,0.015,,,0.0021,,,,,,,,
2017-04-25,46.74633,-90.81973,CB11,NCBC,1.082,,2.5,,97.8,7.91,5.5,14.376666666666665,117.93333333333334,,,,,,,,,,,0.009,,,0.0032,,,,,,,,
2017-05-22,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,,,101.25,141.4,81,7.69,9.52,4.84,,,,,,,,,,0.8,,0.095,,,,,,,,,,,14.25
2017-05-25,46.59708,-90.91349,CB1,NCBC,1.496,,10.42553191,,111.53333333333335,7.8066666666666675,11.133333333333333,11.416666666666666,106.8,,,,,,,,,,,0.049,,,0.0036,,,,,,,,
2017-05-25,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,,,,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-25,46.61164,-90.86772,CB2,NCBC,1.291,,10.63157895,,107.56666666666666,7.723333333333334,10.966666666666667,12.030000000000001,112.36666666666667,,,,,,,,,,,0.0455,,,0.0018,,,,,,,,
2017-05-25,46.62188,-90.90092,CB3,NCBC,1.686,,8.279569892,,106.06666666666666,7.8933333333333335,10.866666666666667,12.049999999999999,112.03333333333335,,,,,,,,,,,0.0378,,,0.0021,,,,,,,,
2017-05-25,46.62946,-90.84248,CB4,NCBC,1.186,,5.913978495,,102.8,7.873333333333334,10.333333333333334,12.893333333333333,118.5,,,,,,,,,,,0.022,,,0.0033,,,,,,,,
2017-05-25,46.64711,-90.7855,CB6,NCBC,1.15,,2.903225806,,97.26666666666667,7.906666666666666,11.300000000000002,12.316666666666668,115.76666666666665,,,,,,,,,,,0.01,,,0.0019,,,,,,,,
2017-05-25,46.65916,-90.87329,CB5,NCBC,1.216,,7.157894737,,104.40000000000002,7.8066666666666675,10.066666666666668,11.83,107.89999999999999,,,,,,,,,,,0.0296,,,0.0026,,,,,,,,
2017-05-25,46.68319,-90.75117,CB8,NCBC,0.875,,5.212765957,,99.8,7.853333333333334,10.166666666666666,12.996666666666664,119.06666666666666,,,,,,,,,,,0.0189,,,0.0014,,,,,,,,
2017-05-25,46.68566,-90.84851,CB7,NCBC,0.924,,2.365591398,,101.56666666666666,7.843333333333334,9.6,12.593333333333334,113.8,,,,,,,,,,,0.0098,,,9e-4,,,,,,,,
2017-05-25,46.70515,-90.79303,CB9,NCBC,0.788,,2.765957447,,101.5,7.829999999999999,9.666666666666666,12.506666666666668,113.16666666666667,,,,,,,,,,,0.0104,,,0.0012,,,,,,,,
2017-05-25,46.71722,-90.84085,CB10,NCBC,0.967,,2.580645161,,101.43333333333334,7.833333333333333,9.8,12.63,114.56666666666666,,,,,,,,,,,0.0111,,,0.0013,,,,,,,,
2017-05-25,46.74633,-90.81973,CB11,NCBC,0.862,,4.835164835,,101.06666666666666,7.843333333333334,9.166666666666666,12.696666666666667,113.53333333333335,,,,,,,,,,,0.0162,,,0.0016,,,,,,,,
2017-05-30,46.8577,-90.587,21BRBCH-AMNBAY,21BRBCH,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-31,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,,,,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-31,46.8858,-91.0527,Mawikwe Bay,NPS,1.0825,,,,,,,,,1.525397,0.1873716,1.7127686,,0.40970475,,,0.023041515,0.3837918,0.002969484,0.009013433999999999,0.010190446,0.0021372060000000004,0.0015951609999999999,,,190.0239797617645,10.781139019823074,8.131913201019985,87.67128671733093,1.2048893999999999,
2017-05-31,46.974,-90.9868,Sand West,NPS,0.8095,,,,,,,,,1.489364,0.17716225,1.66652625,,0.43911945,,,0.02549274,0.39779879999999995,0.00266133,0.00851785,0.012885184,0.003236783,2.47792e-5,,,195.65104457110655,7.875949669780149,6.949517784278975,54.73405229822326,1.1290572,
2017-06-01,46.59233,-90.5713,21BRBCH-Madigan,21BRBCH,,,,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-01,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,,,,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-01,46.70625,-92.0171111,USGS-464222092010201,USGS-MN,,,8,12,118,,15.7,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-01,46.7074,-92.0126,Wisconsin Point,NPS,1.65,,,,,,,,,28.70629,0.4720322999999999,29.178322299999998,,0.8488241999999999,,,0.06387192000000001,0.1708854,,0.028619976000000002,0.01796492,0.011708172000000001,0.004831944,,,1019.5089716357553,5.455328124663697,7.390294514396934,40.31648151393743,2.401353,
