date,latitude,longitude,site,source,chl,chl_field,tss,turb,cond,ph,temp,do,do_sat,doc,poc,toc,tn,tdn,ton,don,pon,no3,nh3,tp,tdp,pp,po4,npr,cnr,cpr,pnpr,pcnr,pcpr,si,cl
2021-09-13,46.67236,-92.135614,lkspo,LSNERR,,,,26.927083333333336,286.4583333333333,7.530208333333333,20.038541666666667,6.276041666666667,69.07916666666667,,,,,,,,,,,,,,,,,,,,,,
2021-09-13,46.721772,-92.06352,lksba,LSNERR,,1.4416666666666667,,1.1145833333333335,170,7.586458333333334,19.670833333333334,7.214583333333334,78.85520833333334,,,,,,,,,,,,,,,,,,,,,,
2021-09-13,46.748649,-92.10027,lksbl,LSNERR,,,,8.104166666666668,193.22916666666669,7.840625,18.965625,8.528125,91.89583333333333,,,,,,,,,,,,,,,,,,,,,,
2021-09-14,46.65685,-92.20166,lksol,LSNERR,,,,3.822916666666667,350,8.036458333333334,19.852083333333333,7.798958333333333,85.49166666666666,,,,,,,,,,,,,,,,,,,,,,
2021-09-14,46.67236,-92.135614,lkspo,LSNERR,,,,27.427083333333332,285.8333333333333,7.508333333333333,19.377083333333335,6.29375,68.36145833333333,,,,,,,,,,,,,,,,,,,,,,
2021-09-14,46.721772,-92.06352,lksba,LSNERR,,1.8895833333333334,,1.9166666666666667,170,7.705208333333333,19.246875,7.563541666666667,81.95625,,,,,,,,,,,,,,,,,,,,,,
2021-09-14,46.748649,-92.10027,lksbl,LSNERR,,,,9.78125,207.39583333333334,7.785416666666666,18.821875,8.2125,88.18020833333333,,,,,,,,,,,,,,,,,,,,,,
2021-09-15,46.65685,-92.20166,lksol,LSNERR,,,,3.90625,349.8958333333333,8.01875,19.402083333333334,7.791666666666667,84.703125,,,,,,,,,,,,,,,,,,,,,,
2021-09-15,46.67236,-92.135614,lkspo,LSNERR,,,,28.916666666666668,289.5833333333333,7.516666666666667,18.920833333333334,6.376041666666667,68.71666666666667,,,,,,,,,,,,,,,,,,,,,,
2021-09-15,46.721772,-92.06352,lksba,LSNERR,,1.1791666666666667,,1.1894736842105265,179.16666666666666,7.3875,18.571875,6.413541666666666,68.54791666666667,,,,,,,,,,,,,,,,,,,,,,
2021-09-15,46.748649,-92.10027,lksbl,LSNERR,,,,8.479166666666668,204.0625,7.79375,18.68125,8.233333333333333,88.15729166666667,,,,,,,,,,,,,,,,,,,,,,
2021-09-16,46.65685,-92.20166,lksol,LSNERR,,,,3.6458333333333335,350,8.033333333333333,19.642708333333335,7.89375,86.21041666666666,,,,,,,,,,,,,,,,,,,,,,
2021-09-16,46.67236,-92.135614,lkspo,LSNERR,,,,28.8125,290.1041666666667,7.535416666666666,20.117708333333333,6.407291666666667,70.725,,,,,,,,,,,,,,,,,,,,,,
2021-09-16,46.721772,-92.06352,lksba,LSNERR,,1.1385416666666668,,1.5416666666666665,180,7.528125,19.166666666666668,7.051041666666666,76.30624999999999,,,,,,,,,,,,,,,,,,,,,,
2021-09-16,46.748649,-92.10027,lksbl,LSNERR,,,,6.854166666666666,187.70833333333334,7.866666666666667,18.670833333333334,8.669791666666667,92.81145833333333,,,,,,,,,,,,,,,,,,,,,,
2021-09-17,46.65685,-92.20166,lksol,LSNERR,,,,4.145833333333334,350,8.059375,20.116666666666667,8.039583333333333,88.659375,,,,,,,,,,,,,,,,,,,,,,
2021-09-17,46.67236,-92.135614,lkspo,LSNERR,,,,29.53125,292.7083333333333,7.565625,20.504166666666666,6.54375,72.68958333333333,,,,,,,,,,,,,,,,,,,,,,
2021-09-17,46.721772,-92.06352,lksba,LSNERR,,2.56875,,3.263157894736842,180,7.683333333333334,19.533333333333335,7.620833333333334,83.06354166666667,,,,,,,,,,,,,,,,,,,,,,
2021-09-17,46.748649,-92.10027,lksbl,LSNERR,,,,8.427083333333334,212.29166666666669,7.855208333333334,19.097916666666666,8.520833333333334,92.03645833333333,,,,,,,,,,,,,,,,,,,,,,
2021-09-18,46.65685,-92.20166,lksol,LSNERR,,,,3.916666666666667,350.3125,8.040625,19.729166666666668,8.023958333333333,87.815625,,,,,,,,,,,,,,,,,,,,,,
2021-09-18,46.67236,-92.135614,lkspo,LSNERR,,,,33.114583333333336,292.1875,7.533333333333333,19.307291666666668,6.426041666666666,69.74166666666667,,,,,,,,,,,,,,,,,,,,,,
2021-09-18,46.721772,-92.06352,lksba,LSNERR,,1.4447916666666667,,1.6666666666666665,180.625,7.4875,19.067708333333332,7.123958333333333,76.92916666666667,,,,,,,,,,,,,,,,,,,,,,
2021-09-18,46.748649,-92.10027,lksbl,LSNERR,,,,7.21875,189.0625,7.909375,18.551041666666666,8.901041666666666,95.11770833333334,,,,,,,,,,,,,,,,,,,,,,
2021-09-19,46.65685,-92.20166,lksol,LSNERR,,,,3.875,357.6041666666667,8.042708333333334,19.9125,8.028125,88.17916666666666,,,,,,,,,,,,,,,,,,,,,,
2021-09-19,46.67236,-92.135614,lkspo,LSNERR,,,,31.28125,295.9375,7.520833333333333,20.292708333333334,6.239583333333333,69.11145833333333,,,,,,,,,,,,,,,,,,,,,,
2021-09-19,46.721772,-92.06352,lksba,LSNERR,,1.2239583333333333,,1.2708333333333335,180,7.432291666666667,19.748958333333334,6.839583333333334,74.86458333333333,,,,,,,,,,,,,,,,,,,,,,
2021-09-19,46.748649,-92.10027,lksbl,LSNERR,,,,7.375,195,7.88125,18.554166666666667,8.8375,94.4375,,,,,,,,,,,,,,,,,,,,,,
2021-09-20,46.65685,-92.20166,lksol,LSNERR,,,,3.7395833333333335,360,8.084375,20.35625,8.007291666666667,88.684375,,,,,,,,,,,,,,,,,,,,,,
2021-09-20,46.67236,-92.135614,lkspo,LSNERR,,,,31.3125,294.8958333333333,7.471875,20.771875,5.590625,62.47083333333333,,,,,,,,,,,,,,,,,,,,,,
2021-09-20,46.721772,-92.06352,lksba,LSNERR,,1.8604166666666668,,2.072916666666667,180.3125,7.4625,19.688541666666666,6.688541666666667,73.03958333333334,,,,,,,,,,,,,,,,,,,,,,
2021-09-20,46.748649,-92.10027,lksbl,LSNERR,,,,7.90625,195.52083333333331,7.91875,18.851041666666667,8.8625,95.15104166666667,,,,,,,,,,,,,,,,,,,,,,
2021-09-21,46.65685,-92.20166,lksol,LSNERR,,,,3.7291666666666665,360,8.033333333333333,19.626041666666666,7.892708333333333,86.18541666666667,,,,,,,,,,,,,,,,,,,,,,
2021-09-21,46.67236,-92.135614,lkspo,LSNERR,,,,34.15625,309.7916666666667,7.438541666666667,19.203125,5.434375,58.829166666666666,,,,,,,,,,,,,,,,,,,,,,
2021-09-21,46.721772,-92.06352,lksba,LSNERR,,1.646875,,1.729166666666666,180,7.440625,18.884375,6.71875,72.35104166666666,,,,,,,,,,,,,,,,,,,,,,
2021-09-21,46.748649,-92.10027,lksbl,LSNERR,,,,8.635416666666666,207.29166666666666,7.8625,18.676041666666666,8.591666666666667,91.98333333333333,,,,,,,,,,,,,,,,,,,,,,
2021-09-22,46.65685,-92.20166,lksol,LSNERR,,,,3.927083333333333,360,7.996875,18.902083333333334,7.784375,83.71145833333334,,,,,,,,,,,,,,,,,,,,,,
2021-09-22,46.67236,-92.135614,lkspo,LSNERR,,,,34.916666666666664,308.8541666666667,7.439583333333333,18.221875,5.784375,61.454166666666666,,,,,,,,,,,,,,,,,,,,,,
2021-09-22,46.721772,-92.06352,lksba,LSNERR,,1.265625,,1.25,184.0625,7.358333333333333,18.336458333333333,6.554166666666667,69.7375,,,,,,,,,,,,,,,,,,,,,,
2021-09-22,46.748649,-92.10027,lksbl,LSNERR,,,,7.15625,198.02083333333334,7.941666666666666,18.195833333333333,9.0625,96.16458333333334,,,,,,,,,,,,,,,,,,,,,,
2021-09-23,46.65685,-92.20166,lksol,LSNERR,,,,3.8526315789473684,360,7.995833333333334,18.675,7.9125,84.771875,,,,,,,,,,,,,,,,,,,,,,
2021-09-23,46.67236,-92.135614,lkspo,LSNERR,,,,33.979166666666664,312.9166666666667,7.4375,17.85625,5.911458333333333,62.33541666666667,,,,,,,,,,,,,,,,,,,,,,
2021-09-23,46.721772,-92.06352,lksba,LSNERR,,1.1302083333333333,,1.0520833333333333,180,7.469791666666667,18.66875,7.460416666666666,79.91875,,,,,,,,,,,,,,,,,,,,,,
2021-09-23,46.748649,-92.10027,lksbl,LSNERR,,,,6.78125,193.33333333333331,7.9875,17.907291666666666,9.323958333333334,98.39791666666667,,,,,,,,,,,,,,,,,,,,,,
2021-09-24,46.65685,-92.20166,lksol,LSNERR,,,,4.3125,360,7.991666666666667,18.213541666666668,7.958333333333333,84.45833333333333,,,,,,,,,,,,,,,,,,,,,,
2021-09-24,46.67236,-92.135614,lkspo,LSNERR,,,,33,322.5,7.402083333333334,16.830208333333335,5.566666666666666,57.453125,,,,,,,,,,,,,,,,,,,,,,
2021-09-24,46.721772,-92.06352,lksba,LSNERR,,1.653125,,1.6979166666666663,182.1875,7.575,18.159375,7.741666666666666,82.02916666666667,,,,,,,,,,,,,,,,,,,,,,
2021-09-24,46.748649,-92.10027,lksbl,LSNERR,,,,7.989583333333333,199.79166666666669,7.911458333333333,17.682291666666668,8.991666666666667,94.35208333333334,,,,,,,,,,,,,,,,,,,,,,
2021-09-25,46.65685,-92.20166,lksol,LSNERR,,,,4.375,360,7.986458333333333,17.152083333333334,8.0625,83.69479166666666,,,,,,,,,,,,,,,,,,,,,,
2021-09-25,46.67236,-92.135614,lkspo,LSNERR,,,,35.1875,327.9166666666667,7.420833333333333,15.444791666666667,5.811458333333333,58.25833333333333,,,,,,,,,,,,,,,,,,,,,,
2021-09-25,46.721772,-92.06352,lksba,LSNERR,,1.628125,,1.2842105263157895,181.25,7.652083333333334,16.736458333333335,8.084375,83.18333333333334,,,,,,,,,,,,,,,,,,,,,,
2021-09-25,46.748649,-92.10027,lksbl,LSNERR,,,,8.4375,204.89583333333334,7.846875,17.147916666666667,8.739583333333334,90.66875,,,,,,,,,,,,,,,,,,,,,,
2021-09-26,46.65685,-92.20166,lksol,LSNERR,,,,4.375,360,7.979166666666667,16.714583333333334,8.252083333333333,84.90416666666667,,,,,,,,,,,,,,,,,,,,,,
2021-09-26,46.67236,-92.135614,lkspo,LSNERR,,,,39.53125,322.2916666666667,7.4375,15.891666666666666,6.232291666666667,63.05104166666667,,,,,,,,,,,,,,,,,,,,,,
2021-09-26,46.721772,-92.06352,lksba,LSNERR,,1.4416666666666667,,1.21875,180,7.58125,16.31041666666667,7.892708333333333,80.48020833333334,,,,,,,,,,,,,,,,,,,,,,
2021-09-26,46.748649,-92.10027,lksbl,LSNERR,,,,8.375,216.66666666666669,7.848958333333333,16.73229166666667,8.854166666666666,91.103125,,,,,,,,,,,,,,,,,,,,,,
2021-09-27,46.65685,-92.20166,lksol,LSNERR,,,,4.083333333333333,360,7.960416666666667,16.983333333333334,8.408333333333333,87.021875,,,,,,,,,,,,,,,,,,,,,,
2021-09-27,46.67236,-92.135614,lkspo,LSNERR,,,,40.0625,323.125,7.45,16.25,6.377083333333333,64.98020833333334,,,,,,,,,,,,,,,,,,,,,,
2021-09-27,46.721772,-92.06352,lksba,LSNERR,,1.378125,,1.395833333333333,180,7.7875,16.657291666666666,8.594791666666666,88.27708333333334,,,,,,,,,,,,,,,,,,,,,,
2021-09-27,46.748649,-92.10027,lksbl,LSNERR,,,,7.958333333333334,203.75,7.894791666666666,16.55,9.021875,92.43333333333334,,,,,,,,,,,,,,,,,,,,,,
2021-09-28,46.65685,-92.20166,lksol,LSNERR,,,,4.1875,360,8.00625,17.366666666666667,8.710416666666667,90.85104166666666,,,,,,,,,,,,,,,,,,,,,,
2021-09-28,46.67236,-92.135614,lkspo,LSNERR,,,,41.447916666666664,322.6041666666667,7.465625,16.982291666666665,6.501041666666667,67.24479166666667,,,,,,,,,,,,,,,,,,,,,,
2021-09-28,46.721772,-92.06352,lksba,LSNERR,,1.2270833333333333,,1.1458333333333333,180,7.742708333333333,17.1375,8.560416666666667,88.81354166666667,,,,,,,,,,,,,,,,,,,,,,
2021-09-28,46.748649,-92.10027,lksbl,LSNERR,,,,7.458333333333333,204.47916666666666,7.932291666666667,16.611458333333335,9.103125,93.45520833333333,,,,,,,,,,,,,,,,,,,,,,
2021-09-29,46.65685,-92.20166,lksol,LSNERR,,,,4.03125,360,7.991666666666667,17.572916666666668,8.653125,90.64583333333333,,,,,,,,,,,,,,,,,,,,,,
2021-09-29,46.67236,-92.135614,lkspo,LSNERR,,,,41.78125,320.5208333333333,7.45,17.28125,6.152083333333334,64.0375,,,,,,,,,,,,,,,,,,,,,,
2021-09-29,46.721772,-92.06352,lksba,LSNERR,,1.2333333333333334,,1.1770833333333335,180,7.751041666666667,17.292708333333334,8.570833333333333,89.21875,,,,,,,,,,,,,,,,,,,,,,
2021-09-29,46.748649,-92.10027,lksbl,LSNERR,,,,7.520833333333334,201.5625,7.946875,16.461458333333333,9.163541666666667,93.71458333333334,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,46.65685,-92.20166,lksol,LSNERR,,,,4.260416666666666,360,7.980208333333334,17.734375,8.6375,90.78854166666666,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,46.67236,-92.135614,lkspo,LSNERR,,,,43.572916666666664,325.4166666666667,7.4281250000000005,17.664583333333333,5.90625,62.00729166666667,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,46.721772,-92.06352,lksba,LSNERR,,1.1458333333333333,,1.09375,180,7.633333333333333,17.070833333333333,8.034375,83.221875,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,46.748649,-92.10027,lksbl,LSNERR,,,,7.125,219.47916666666666,7.972916666666666,16.759375,9.102083333333333,93.725,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,46.65685,-92.20166,lksol,LSNERR,,,,4.28125,355.7291666666667,7.964583333333334,17.740625,8.538541666666667,89.753125,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,46.67236,-92.135614,lkspo,LSNERR,,,,44.1875,327.3958333333333,7.4,18.064583333333335,5.317708333333333,56.25416666666667,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,46.721772,-92.06352,lksba,LSNERR,,1.1552083333333334,,1.1041666666666665,180,7.615625,17.365624999999998,7.804166666666666,81.35729166666667,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,46.748649,-92.10027,lksbl,LSNERR,,,,6.583333333333333,218.22916666666669,7.9593750000000005,16.734375,9.109375,93.67708333333333,,,,,,,,,,,,,,,,,,,,,,
2021-10-02,46.65685,-92.20166,lksol,LSNERR,,,,4.15625,350,7.898958333333334,17.752083333333335,8.219791666666666,86.421875,,,,,,,,,,,,,,,,,,,,,,
2021-10-02,46.67236,-92.135614,lkspo,LSNERR,,,,44.479166666666664,326.3541666666667,7.325,18.282291666666666,4.626041666666667,49.18541666666667,,,,,,,,,,,,,,,,,,,,,,
2021-10-02,46.721772,-92.06352,lksba,LSNERR,,1.1187500000000001,,1.03125,181.35416666666666,7.494791666666667,17.229166666666668,7.165625,74.515625,,,,,,,,,,,,,,,,,,,,,,
2021-10-02,46.748649,-92.10027,lksbl,LSNERR,,,,5.979166666666666,240.9375,7.883333333333334,16.85625,8.9875,92.70416666666667,,,,,,,,,,,,,,,,,,,,,,
2021-10-03,46.65685,-92.20166,lksol,LSNERR,,,,4.333333333333333,350,7.826041666666667,17.772916666666667,7.885416666666667,82.93854166666667,,,,,,,,,,,,,,,,,,,,,,
2021-10-03,46.67236,-92.135614,lkspo,LSNERR,,,,43.95789473684211,329.1666666666667,7.3,18.08125,4.082291666666666,43.17916666666667,,,,,,,,,,,,,,,,,,,,,,
2021-10-03,46.721772,-92.06352,lksba,LSNERR,,1.2333333333333334,,1.2916666666666665,187.5,7.476041666666667,17.1375,7.047916666666667,73.075,,,,,,,,,,,,,,,,,,,,,,
2021-10-03,46.748649,-92.10027,lksbl,LSNERR,,,,6.052083333333333,235.9375,7.894791666666666,16.855208333333334,8.903125,91.875,,,,,,,,,,,,,,,,,,,,,,
2021-10-04,46.65685,-92.20166,lksol,LSNERR,,,,4.125,350,7.78125,17.859375,7.564583333333333,79.7,,,,,,,,,,,,,,,,,,,,,,
2021-10-04,46.67236,-92.135614,lkspo,LSNERR,,,,43.96875,333.2291666666667,7.298958333333333,18.178125,3.9854166666666666,42.311458333333334,,,,,,,,,,,,,,,,,,,,,,
2021-10-04,46.721772,-92.06352,lksba,LSNERR,21.557142857142857,1.0979166666666667,7.142857142857143,1.1979166666666665,187.91666666666666,7.451041666666667,17.467708333333334,6.872916666666667,71.8,,,,,,,,,0.26485714285714285,0.016857142857142855,,,,0.003,,,,,,,,
2021-10-04,46.748649,-92.10027,lksbl,LSNERR,,,,6.291666666666666,233.54166666666666,7.845833333333333,16.976041666666667,8.661458333333334,89.62083333333334,,,,,,,,,,,,,,,,,,,,,,
2021-10-05,46.65685,-92.20166,lksol,LSNERR,6.050000000000001,,6,4.322916666666667,350,7.734375,17.808333333333334,7.41875,78.06145833333333,,,,,,,,,0.014499999999999999,0.028,,,,0.003,,,,,,,,
2021-10-05,46.67236,-92.135614,lkspo,LSNERR,14.549999999999999,,19,43.705263157894734,332.10526315789474,7.245263157894737,17.653684210526315,4.254736842105263,44.666315789473686,,,,,,,,,0.02,0.057999999999999996,,,,0.0115,,,,,,,,
2021-10-05,46.721772,-92.06352,lksba,LSNERR,18.52857142857143,1.128125,6.285714285714286,1.1145833333333333,190.10416666666666,7.442708333333334,17.686458333333334,6.85625,71.92291666666667,,,,,,,,,0.31457142857142856,0.019285714285714285,,,,0.003428571428571429,,,,,,,,
2021-10-05,46.748649,-92.10027,lksbl,LSNERR,14.85,,7,6.0625,230.3125,7.807291666666667,16.91875,8.523958333333333,88.04791666666667,,,,,,,,,0.258,0.1905,,,,0.003,,,,,,,,
2021-10-06,46.65685,-92.20166,lksol,LSNERR,,,,4.260416666666667,349.375,7.730208333333334,17.657291666666666,7.45,78.15625,,,,,,,,,,,,,,,,,,,,,,
2021-10-06,46.67236,-92.135614,lkspo,LSNERR,,,,47.20833333333333,330.625,7.18125,17.498958333333334,4.426041666666666,46.240625,,,,,,,,,,,,,,,,,,,,,,
2021-10-06,46.721772,-92.06352,lksba,LSNERR,,1.096875,,1.15625,190,7.423958333333333,17.442708333333332,6.770833333333333,70.73229166666667,,,,,,,,,,,,,,,,,,,,,,
2021-10-06,46.748649,-92.10027,lksbl,LSNERR,,,,5.895833333333334,235.83333333333334,7.753125,16.88854166666667,8.223958333333334,84.92291666666667,,,,,,,,,,,,,,,,,,,,,,
2021-10-07,46.65685,-92.20166,lksol,LSNERR,,,,4.416666666666666,350.3125,7.752083333333333,17.5375,7.627083333333333,79.89270833333333,,,,,,,,,,,,,,,,,,,,,,
2021-10-07,46.67236,-92.135614,lkspo,LSNERR,,,,45.59375,330.4166666666667,7.182291666666667,17.523958333333333,4.552083333333333,47.583333333333336,,,,,,,,,,,,,,,,,,,,,,
2021-10-07,46.721772,-92.06352,lksba,LSNERR,,1.1489583333333333,,1.2083333333333335,190,7.419791666666667,17.334374999999998,6.854166666666667,71.43020833333334,,,,,,,,,,,,,,,,,,,,,,
2021-10-07,46.748649,-92.10027,lksbl,LSNERR,,,,6.90625,240.625,7.735416666666667,16.885416666666668,8.11875,83.78645833333333,,,,,,,,,,,,,,,,,,,,,,
2021-10-08,46.65685,-92.20166,lksol,LSNERR,,,,4.614583333333333,356.0416666666667,7.786458333333333,17.303124999999998,7.791666666666667,81.09166666666667,,,,,,,,,,,,,,,,,,,,,,
2021-10-08,46.67236,-92.135614,lkspo,LSNERR,,,,43.916666666666664,331.1458333333333,7.198958333333334,17.335416666666667,4.638541666666667,48.348958333333336,,,,,,,,,,,,,,,,,,,,,,
2021-10-08,46.721772,-92.06352,lksba,LSNERR,,1.1260416666666666,,1.3958333333333335,190,7.393750000000001,17.048958333333335,6.6125,68.39791666666666,,,,,,,,,,,,,,,,,,,,,,
2021-10-08,46.748649,-92.10027,lksbl,LSNERR,,,,7.34375,252.60416666666669,7.717708333333333,16.89375,7.976041666666666,82.25520833333333,,,,,,,,,,,,,,,,,,,,,,
2021-10-09,46.65685,-92.20166,lksol,LSNERR,,,,4.53125,360,7.796875,17.354166666666668,7.864583333333333,82.021875,,,,,,,,,,,,,,,,,,,,,,
2021-10-09,46.67236,-92.135614,lkspo,LSNERR,,,,45.645833333333336,332.1875,7.198958333333334,17.66875,4.74375,49.75,,,,,,,,,,,,,,,,,,,,,,
2021-10-09,46.721772,-92.06352,lksba,LSNERR,,1.1989583333333333,,1.8645833333333333,190,7.423958333333333,17.241666666666667,6.829166666666667,70.975,,,,,,,,,,,,,,,,,,,,,,
2021-10-09,46.748649,-92.10027,lksbl,LSNERR,,,,7.114583333333334,259.1666666666667,7.738541666666666,17.096875,7.966666666666667,82.60416666666667,,,,,,,,,,,,,,,,,,,,,,
2021-10-10,46.65685,-92.20166,lksol,LSNERR,,,,5.125,360,7.784375,17.453125,7.773958333333333,81.22604166666666,,,,,,,,,,,,,,,,,,,,,,
2021-10-10,46.67236,-92.135614,lkspo,LSNERR,,,,51.48958333333334,331.9791666666667,7.2,17.971875,4.8125,50.73229166666667,,,,,,,,,,,,,,,,,,,,,,
2021-10-10,46.721772,-92.06352,lksba,LSNERR,,1.1864583333333334,,2.0416666666666665,193.4375,7.458333333333333,17.501041666666666,7.022916666666666,73.44895833333334,,,,,,,,,,,,,,,,,,,,,,
2021-10-10,46.748649,-92.10027,lksbl,LSNERR,,,,8.854166666666668,264.79166666666663,7.73125,17.00208333333333,7.942708333333333,82.10729166666667,,,,,,,,,,,,,,,,,,,,,,
2021-10-11,46.65685,-92.20166,lksol,LSNERR,,,,5.385416666666666,363.9583333333333,7.771875,17.103125000000002,7.684375,79.67083333333333,,,,,,,,,,,,,,,,,,,,,,
2021-10-11,46.67236,-92.135614,lkspo,LSNERR,,,,50.67368421052632,345.1041666666667,7.201041666666667,16.994791666666668,4.685416666666667,48.45729166666666,,,,,,,,,,,,,,,,,,,,,,
2021-10-11,46.721772,-92.06352,lksba,LSNERR,,1.2135416666666667,,2.666666666666667,200.10416666666666,7.453125,16.8875,6.885416666666667,71.05416666666666,,,,,,,,,,,,,,,,,,,,,,
2021-10-11,46.748649,-92.10027,lksbl,LSNERR,,,,8.947916666666668,275,7.754166666666666,16.85,7.873958333333333,81.26875,,,,,,,,,,,,,,,,,,,,,,
2021-10-12,46.65685,-92.20166,lksol,LSNERR,,,,5.135416666666667,372.8125,7.779166666666667,16.9875,7.589583333333334,78.53125,,,,,,,,,,,,,,,,,,,,,,
2021-10-12,46.67236,-92.135614,lkspo,LSNERR,,,,50.28421052631579,341.3541666666667,7.2,16.782291666666666,4.451041666666667,45.842708333333334,,,,,,,,,,,,,,,,,,,,,,
2021-10-12,46.721772,-92.06352,lksba,LSNERR,,1.15625,,2.625,200,7.389583333333333,16.694791666666667,6.525,67.02708333333334,,,,,,,,,,,,,,,,,,,,,,
2021-10-12,46.748649,-92.10027,lksbl,LSNERR,,,,7.625,285,7.73125,16.852083333333333,7.739583333333333,79.86875,,,,,,,,,,,,,,,,,,,,,,
2021-10-13,46.65685,-92.20166,lksol,LSNERR,,,,4.947916666666666,376.5625,7.738541666666666,16.89270833333333,7.420833333333333,76.6,,,,,,,,,,,,,,,,,,,,,,
2021-10-13,46.67236,-92.135614,lkspo,LSNERR,,,,56.265957446808514,331.1458333333333,7.170833333333333,16.501041666666666,4.264583333333333,43.62291666666667,,,,,,,,,,,,,,,,,,,,,,
2021-10-13,46.721772,-92.06352,lksba,LSNERR,,1.284375,,3.125,200,7.422916666666667,16.522916666666667,6.698958333333334,68.584375,,,,,,,,,,,,,,,,,,,,,,
2021-10-13,46.748649,-92.10027,lksbl,LSNERR,,,,8.791666666666668,270.10416666666663,7.725,16.648958333333333,7.825,80.36458333333333,,,,,,,,,,,,,,,,,,,,,,
2021-10-14,46.65685,-92.20166,lksol,LSNERR,,,,5.989583333333334,373.3333333333333,7.847916666666666,15.86875,7.891666666666667,79.76875,,,,,,,,,,,,,,,,,,,,,,
2021-10-14,46.67236,-92.135614,lkspo,LSNERR,,,,48.06315789473685,354.375,7.248958333333333,14.719791666666667,4.807291666666667,47.35625,,,,,,,,,,,,,,,,,,,,,,
2021-10-14,46.721772,-92.06352,lksba,LSNERR,,1.2760416666666667,,3.3229166666666665,200,7.427083333333334,15.323958333333334,6.852083333333334,68.42083333333333,,,,,,,,,,,,,,,,,,,,,,
2021-10-14,46.748649,-92.10027,lksbl,LSNERR,,,,10.979166666666668,295.20833333333337,7.792708333333334,16.104166666666668,8.0375,81.59583333333333,,,,,,,,,,,,,,,,,,,,,,
2021-10-15,46.65685,-92.20166,lksol,LSNERR,,,,6.21875,370,7.9,14.420833333333334,8.2125,80.44270833333333,,,,,,,,,,,,,,,,,,,,,,
2021-10-15,46.67236,-92.135614,lkspo,LSNERR,,,,67.98947368421052,349.5833333333333,7.275,12.698958333333334,5.521875,52.025,,,,,,,,,,,,,,,,,,,,,,
2021-10-15,46.721772,-92.06352,lksba,LSNERR,,1.215625,,3.15625,203.02083333333334,7.441666666666666,14.01875,7.028125,68.17083333333333,,,,,,,,,,,,,,,,,,,,,,
2021-10-15,46.748649,-92.10027,lksbl,LSNERR,,,,9.760416666666666,297.3958333333333,7.811458333333333,15.230208333333334,8.24375,82.20416666666667,,,,,,,,,,,,,,,,,,,,,,
2021-10-16,46.65685,-92.20166,lksol,LSNERR,,,,6.020833333333333,370,7.91875,13.453125,8.573958333333334,82.23958333333333,,,,,,,,,,,,,,,,,,,,,,
2021-10-16,46.67236,-92.135614,lkspo,LSNERR,,,,89.15625,346.7708333333333,7.3125,11.703125,6.303125,58.121875,,,,,,,,,,,,,,,,,,,,,,
2021-10-16,46.721772,-92.06352,lksba,LSNERR,,1.2822916666666666,,3.677083333333333,204.47916666666666,7.504166666666666,13.2875,7.604166666666667,72.66041666666666,,,,,,,,,,,,,,,,,,,,,,
2021-10-16,46.748649,-92.10027,lksbl,LSNERR,,,,9.378947368421052,289.5833333333333,7.810416666666667,14.616666666666667,8.308333333333334,81.72708333333334,,,,,,,,,,,,,,,,,,,,,,
2021-10-17,46.65685,-92.20166,lksol,LSNERR,,,,5.604166666666666,370,7.926041666666667,13.271875,8.744791666666666,83.58125,,,,,,,,,,,,,,,,,,,,,,
2021-10-17,46.67236,-92.135614,lkspo,LSNERR,,,,86.34736842105264,344.0625,7.317708333333333,11.391666666666666,6.802083333333333,62.275,,,,,,,,,,,,,,,,,,,,,,
2021-10-17,46.721772,-92.06352,lksba,LSNERR,,1.2010416666666668,,3.447916666666667,209.375,7.507291666666666,12.909375,7.755208333333333,73.41770833333334,,,,,,,,,,,,,,,,,,,,,,
2021-10-17,46.748649,-92.10027,lksbl,LSNERR,,,,9.177083333333334,305.4166666666667,7.795833333333333,14.233333333333333,8.323958333333334,81.146875,,,,,,,,,,,,,,,,,,,,,,
2021-10-18,46.65685,-92.20166,lksol,LSNERR,,,,5.145833333333333,370,7.934375,13.438541666666666,8.885416666666666,85.22916666666667,,,,,,,,,,,,,,,,,,,,,,
2021-10-18,46.67236,-92.135614,lkspo,LSNERR,,,,81.63541666666666,333.6458333333333,7.302083333333333,11.248958333333333,6.916666666666667,63.15625,,,,,,,,,,,,,,,,,,,,,,
2021-10-18,46.721772,-92.06352,lksba,LSNERR,,1.265625,,3.416666666666667,210,7.522916666666666,12.992708333333333,7.936458333333333,75.31041666666667,,,,,,,,,,,,,,,,,,,,,,
2021-10-18,46.748649,-92.10027,lksbl,LSNERR,,,,8.447916666666668,287.8125,7.809375,14.084375,8.43125,82.021875,,,,,,,,,,,,,,,,,,,,,,
2021-10-19,46.65685,-92.20166,lksol,LSNERR,,,,4.677083333333333,370,7.975,13.560416666666667,9.195833333333333,88.44375,,,,,,,,,,,,,,,,,,,,,,
